time_min,time_generations,TetR_mRNA,TetR_total,CI_mRNA,CI,LacI_mRNA,LacI,C31_mRNA,C31_protein,TetR_free,PLtetO1_activity,resource_availability,unthrottled_C31_demand_molecules_min,actual_C31_translation_flux_uM_h
1182.0,23.64,0.0014591185450666263,223.7751418581954,0.04330324465235036,7.833543242393814,22.307033534890724,366.557008031049,0.9455459705577756,66.57453096733187,104.00899939104274,0.0069390687098591095,1.0,0.4727729852788878,0.04710348071759995
1183.0,23.66,0.0013846768715056821,220.6950691389142,0.047215152056423335,7.748155936981352,22.45707852652801,372.6246567434804,0.9657995008421923,66.13244641275425,100.95078388111739,0.0071203014041014805,1.0,0.4828997504210962,0.04811243406616383
1184.0,23.68,0.0013152331877600472,217.6573649872402,0.05154551482460365,7.6659887461309255,22.601116213746064,378.68178476928324,0.9882195441633952,65.70703369462771,97.93736083442671,0.007321632232921595,1.0,0.4941097720816976,0.049229314800841445
1185.0,23.7,0.0012504041469993885,214.66144848751847,0.056346823815249726,7.587217894033394,22.739032416200406,384.72552614442577,1.0130778669717633,65.29920519704497,94.96846413397591,0.0075456714018763945,1.0,0.5065389334858816,0.050467661285872864
1186.0,23.72,0.0011898391696359269,211.7067465396647,0.06167913061802152,7.512045078315583,22.87069831040824,390.7529941613956,1.0406853806882932,64.91000519040178,92.04388218097641,0.007795416359209651,1.0,0.5203426903441466,0.05184296193808794
1187.0,23.74,0.0011332174577595223,208.79269376708092,0.06761125989790727,7.44070116742056,22.995966763760613,396.76127349475445,1.0713984185010355,64.54062897423329,89.16346543434534,0.008074315074400904,1.0,0.5356992092505177,0.053372967912877316
1188.0,23.76,0.0010802453020766485,205.91873242443026,0.074222228445619,7.373450499173018,23.11466804523884,402.7474104646588,1.1056260823641928,64.19244513262957,86.32713524752258,0.008386340074807012,1.0,0.5528130411820964,0.05507805910356334
1189.0,23.78,0.001030653652163689,203.08431230541126,0.08160290535973422,7.310595883283144,23.226604776805598,408.70840112187824,1.1438388384340032,63.867021434225656,83.5348942061164,0.008736074926680167,1.0,0.5719194192170016,0.05698167233311248
1190.0,23.8,0.0009841959240126283,200.2888906506548,0.08985795210693713,7.252484427294715,23.33154595601804,414.64117676661266,1.1865785615469968,63.56615499549648,80.78683818682894,0.009128814987443903,1.0,0.5932892807734984,0.05911080173159204
1191.0,23.82,0.0009406460217242183,197.53193205585546,0.09910808514746387,7.199514324084252,23.42921983855062,420.54258642460513,1.2344702497490565,63.291907422391176,78.08317036697282,0.009570684329681407,1.0,0.6172351248745283,0.061496582309164924
1192.0,23.84,0.0008997965527539238,194.81290838023332,0.1094927067101013,7.152142759096091,23.519305416999092,426.4093756931274,1.288235644883946,63.04664574929423,75.42421740776967,0.010068770686655432,1.0,0.644117822441973,0.06417496848167059
1193.0,23.86,0.000861457218453669,192.131298655415,0.12117295010230078,7.110895116265534,23.601422167032556,432.2381612309355,1.348708999398156,62.83309010182107,72.81044800315351,0.010631280008331821,1.0,0.674354499699078,0.06718751951248758
1194.0,23.88,0.0008254533637875263,189.48658899480958,0.13433518303058384,7.076375681620542,23.675117650822912,438.02539999349915,1.4168552144506825,62.65436911370278,70.24249391388797,0.011267711620691533,1.0,0.7084276072253413,0.0705823030837301
1195.0,23.9,0.0007916246720494347,186.87827250354883,0.14919500341577707,7.049280060469572,23.739852467586203,443.7673520995012,1.4937905278681591,62.514084215600555,67.721173473279,0.011989053874012723,1.0,0.7468952639340796,0.07441492589097963
1196.0,23.92,0.000759823992231369,184.30584918905325,0.1660017437524567,7.030409534096072,23.794981918932375,449.4600359473185,1.5808058350395036,62.41638396553255,65.24751732718627,0.012807998312019578,1.0,0.7904029175197518,0.07874969540098414
1197.0,23.94,0.000729916288409724,181.7688258722767,0.18504346764936142,7.020687579513359,23.83973360975083,455.0991738691158,1.679392558030932,62.366049578341055,62.82279582140531,0.013739167494858213,1.0,0.839696279015466,0.08366090855194151
1198.0,23.96,0.0007017777021287965,179.2667160996806,0.20665238974398958,7.021178752261458,23.87318003415528,460.680126206331,1.7912707066807374,62.368592689585576,60.44854693211618,0.01479934731894509,1.0,0.8956353533403687,0.08923424964982407
1199.0,23.98,0.0006752947203623171,176.79904005598095,0.23121057095016298,7.03311007710988,23.894205002656637,466.19781119931724,1.918418365204442,62.43036610388168,58.12660290868064,0.016007708653634895,1.0,0.959209182602221,0.0955682592781728
1200.0,24.0,0.0006503634431851141,174.36532447770819,0.2591556273684507,7.057894989243874,23.90146256429137,471.646607502022,2.063101249538113,62.558687748126594,55.85911283535577,0.017385995132161377,1.0,1.0315506247690565,0.10277580673179647
1201.0,24.02,0.0006268889468521062,171.96510256761727,0.29098603739628753,7.097159701708483,23.89332689075702,477.02023545868605,2.227900184398629,62.761977186444845,53.64855713082595,0.01895864408660513,1.0,1.1139500921993144,0.1109854588187322
1202.0,24.04,0.000604784739529852,169.59791390998333,0.3272654368241918,7.152771622962752,23.867831473093638,482.311612542364,2.4157333407377757,63.049902749385126,51.497748680211615,0.020752796636476264,1.0,1.2078666703688878,0.120342587645084
1203.0,24.06,0.0005839723068646085,167.26330438679707,0.36862510709720847,7.226869115133998,23.82259622639266,487.51267842849836,2.6298691184803316,63.43353560446497,49.40981404861916,0.022798142612606057,1.0,1.3149345592401658,0.1310100123837191
1204.0,24.08,0.0005643807567317358,164.96082609499229,0.4157633420511295,7.321891401515278,23.75473997569325,492.61417964010997,2.8739228678607898,63.9255045994078,47.388147448346636,0.025126539554896552,1.0,1.4369614339303949,0.14316783594381427
1205.0,24.1,0.0005459465441549958,162.69003726452112,0.46944106526288504,7.440606624298283,23.66078119257089,497.6054152303055,3.1518341986698717,64.540141528399,45.43633040066315,0.0277713472538443,1.0,1.5759170993349358,0.15701231460437692
1206.0,24.12,0.0005286133069729015,160.4505021775609,0.5304715457996465,7.586136307741783,23.536524164962486,502.47393004465977,3.4678137345190128,65.29360778782507,43.558012039142255,0.030766435935611992,1.0,1.7339068672595064,0.17275320551552567
1207.0,24.14,0.000512331791995711,158.24179108872735,0.5997038026454972,7.761972539568081,23.37693888202598,507.20515439579566,3.826257190830381,66.20398333132707,41.756749326421065,0.03414486205421043,1.0,1.9131285954151904,0.1906094863928611
1208.0,24.16,0.0004970598894455417,156.06348014638772,0.6779986662673424,7.971984975681939,23.17604340935747,511.78198918415393,4.231621435860381,67.2913029360701,40.03581319866497,0.03793726155846558,1.0,2.1158107179301906,0.21080318135209353
1209.0,24.18,0.0004827627679055756,153.91515131509203,0.7661980219025019,8.220414155558407,22.926808023716312,516.1843429703113,4.6882652507325915,68.57752159379635,38.39797499290219,0.0421700796618426,1.0,2.3441326253662957,0.23355142818345173
1210.0,24.2,0.0004694131100865712,151.79639229916907,0.8650885056505166,8.511848137165659,22.621111506431482,520.3886389463164,5.2002613693896125,70.08639354034993,36.84529550181745,0.04686382238862614,1.0,2.6001306846948062,0.25905711490159256
1211.0,24.22,0.0004569914340205685,149.70679646751574,0.9753624739801476,8.85118057084343,22.249795959110557,524.3673292496638,5.771194401910164,71.84325518715117,35.378943888201725,0.052031555696515255,1.0,2.885597200955082,0.2874988130588049
1212.0,24.24,0.00044548647154665614,147.6459627795959,1.097580069068286,9.243550072187993,21.80288249226755,528.0884807302965,6.40396443139218,73.87471123004742,33.9990729432324,0.05767787177348628,1.0,3.20198221569609,0.3190209936935539
1213.0,24.26,0.0004348955556115873,145.61349571264415,1.232136558172685,9.694262848180678,21.270020314963805,531.5155276408573,7.100617916646783,76.20823405341794,32.70476982013379,0.0637984811412684,1.0,3.5503089583233916,0.35372560354999655
1214.0,24.28,0.0004252249422625634,143.60900519005827,1.3792388419672994,10.208702185015234,20.641243597153622,534.6073245561506,7.862226066328204,78.87169511196758,31.49408888481585,0.07038048563569582,1.0,3.931113033164102,0.3916660061427161
1215.0,24.3,0.0004164899614904364,141.63210651090054,1.5388938716087937,10.792230422907869,19.90807940788531,537.3186625384031,8.68882486939208,81.89285741458508,30.364159264301165,0.07740327074687017,1.0,4.34441243469604,0.4328439943037174
1216.0,24.32,0.00040871486745711364,139.68242028037315,1.7109098469699693,11.450089760656722,19.064975618338686,539.6014108137064,9.579421298835593,85.2988619493394,29.311348182858328,0.08483986052477295,1.0,4.789710649417796,0.47721009922901203
1217.0,24.34,0.0004019322500707583,137.7595723410691,1.894909320576289,12.187308019900565,18.110904706245634,541.4064013740493,10.532061156088409,89.11573978684952,28.331455150111,0.0926585282916392,1.0,5.266030578044204,0.5246669702264685
1218.0,24.36,0.0003961818870281251,135.8631937047465,2.090351998696481,13.008614656024413,17.050866526311005,542.6860748628537,11.543947121500935,93.3679772346987,27.41991212962044,0.10082445693957982,1.0,5.771973560750467,0.5750752555392412
1219.0,24.38,0.00039150894808746134,133.9929204843187,2.2965640888221883,13.918371402017163,15.896879907838755,543.3977410779522,12.611590698142185,98.07815675257254,26.571969551396748,0.10930128184785551,1.0,6.305795349071093,0.6282611716041416
1220.0,24.4,0.0003879616276928928,132.148393825733,2.5127704855515587,14.92051871238185,14.668108138764783,543.5070535887677,13.730978851165354,103.266679670674,25.78285503770944,0.11805240754930461,1.0,6.865489425582677,0.684024804386938
1221.0,24.42,0.00038558835090721656,130.32925983949139,2.738127346560647,16.0185395130061,13.389836407350831,542.9912458716075,14.897742666816107,108.95157850810907,25.047898745546625,0.12704204759604132,1.0,7.448871333408054,0.7421485113285251
1222.0,24.44,0.00038443480722088867,128.53516953168605,2.9717522526953974,17.215438968938155,12.091392047234324,541.8415313593362,16.10731350345391,115.14841222246231,24.36262485691409,0.13623598373834914,1.0,8.053656751726955,0.8024047001910618
1223.0,24.46,0.00038454118547417374,126.76577873453446,3.2127506501426577,18.513738696975985,10.803353304208214,540.0642403869537,17.355059893389395,121.87023624602494,23.722812441560368,0.14560207115408974,1.0,8.677529946694698,0.8645626489834519
1224.0,24.48,0.00038593993155404063,125.02074803662157,3.460237724072594,19.91548301686135,9.55463735106204,537.6805019306537,18.636400791597453,129.12763485076013,23.124530801734423,0.15511053209406075,1.0,9.318200395798726,0.9283941475787152
1225.0,24.5,0.0003886542819111388,123.29974271317144,3.7133555107459513,21.42225482801861,8.370038202480046,534.724571516964,19.946894172032714,136.9288033486155,22.56415493092671,0.16473408463884603,1.0,9.973447086016357,0.9936779112432792
1226.0,24.52,0.0003926977049474255,121.60243265677173,3.9712855123476807,23.035198596116512,7.268609749156618,531.2411632701558,21.282302339736574,145.27966710227088,22.03836638335978,0.1744479504829592,1.0,10.641151169868287,1.0602028342361383
1227.0,24.54,0.00039807418348634715,119.92849230899749,4.233257284724636,24.75504828526158,6.263020373907445,527.2822551841471,22.638636393036165,154.18402614142528,21.54414408092874,0.18422977927559636,1.0,11.319318196518083,1.1277702047454052
1228.0,24.56,0.00040477923719787334,118.27760059329808,4.4985536545728495,26.58215828851118,5.35976456770612,522.9038403815292,24.012183235037636,163.64371530260075,21.078748673267512,0.19405951949641326,1.0,12.006091617518818,1.1961950504975063
1229.0,24.58,0.00041280145266886406,116.64944084946019,4.766513191540808,28.516535832734967,4.559983524430169,518.1629908280224,25.39951837270685,173.65877200224494,20.639703189572057,0.20391925857009413,1.0,12.699759186353425,1.2653067763583885
1230.0,24.6,0.0004221242976275288,115.04370076980604,5.036530607025093,30.557873592740407,3.860596968797974,513.1154605285076,26.797507981596084,184.22760509327867,20.22477196252983,0.21379304863966717,1.0,13.398753990798042,1.3349492671902983
1231.0,24.62,0.0004327280152807411,113.46007233719936,5.308055570489363,32.70558167319499,3.255517143009205,507.81390749550917,28.203302777447565,195.34716044847082,19.831939193376122,0.22366672934912932,1.0,14.101651388723782,1.4049805825585302
1232.0,24.64,0.00044459144749375916,111.89825176483585,5.580590453746138,34.95881825766733,2.7367646883041385,502.3067286650669,29.614326337425997,207.01307964294756,19.459388058238712,0.23352775509945897,1.0,14.807163168712998,1.4752723749399372
1233.0,24.66,0.0004576936660550128,110.35793943772242,5.853687358416982,37.316518532083435,2.2953998466889045,496.63741948053183,31.028259710074963,219.21984970264904,19.105480910468856,0.2433650313781791,1.0,15.514129855037481,1.5457091230498718
1234.0,24.68,0.00047201535858006543,108.83883985571309,6.12694473083038,39.77742161467261,1.9222355401966595,490.84435123375647,32.44302388927116,231.96094253157537,18.768740887813372,0.25316876272448724,1.0,16.22151194463558,1.6161872587616748
1235.0,24.7,0.0004875399431264027,107.34066157794857,6.4000037791053845,42.340095383089285,1.6083428873421364,484.9608520093273,33.856761264014146,245.2289434518598,18.447835064112606,0.2629303134894346,1.0,16.928380632007073,1.6866142430062103
1236.0,24.72,0.0005042544209539152,105.86311716854996,6.672544861411182,45.00295916367004,1.3453768420209278,479.01549261790353,35.2678169189821,259.01566867524866,18.141559172968716,0.27264208161996656,1.0,17.63390845949105,1.7569076342371361
1237.0,24.74,0.0005221499859753898,104.40592314342146,6.944283955980936,47.76430433362066,1.1257607265681575,473.03249277999095,36.67472035836265,273.3122719689755,17.848823859631604,0.28229738510523955,1.0,18.337360179181324,1.8269941779821162
1238.0,24.76,0.0005412224286662552,102.96879991803414,7.214969291299718,50.622312923093155,0.9427660842409709,467.032186003368,38.07616805896987,288.1093409662531,17.568642374985266,0.29189036037221877,1.0,19.038084029484935,1.8968089377058934
1239.0,24.78,0.0005614723676416785,101.55147175608732,7.484378181582741,53.57507433762959,0.7905200230968751,461.03149864719956,39.47100708623239,303.3969837451443,17.300119602897873,0.3014158717298038,1.0,19.735503543116195,1.9662944786215388
1240.0,24.8,0.0005829053484085651,100.15366671895441,7.752314094705767,56.620600336604255,0.6639661470502932,455.04441331838365,40.85821991368071,319.1649063780279,17.042442302730556,0.3108694308821438,1.0,20.429109956840357,2.035400111455418
1241.0,24.82,0.0006055318406433277,98.7751166158493,8.018603961623334,59.75683840909723,0.558798285584504,449.0823991620007,42.236910492714564,335.40248218391804,16.794870447812624,0.3202471255233626,1.0,21.118455246357282,2.104081198496325
1242.0,24.84,0.0006293671645528983,97.41555695465762,8.283095726876246,62.981683689713385,0.4713810704334688,443.15479955379726,43.60629157058753,352.0988134214893,16.556729544921094,0.3295455560609346,1.0,21.803145785293765,2.172298521826026
1243.0,24.86,0.0006544313703496759,96.07472689339598,8.545656131860898,66.29298955324131,0.39866683481967574,437.26917376149714,44.965673213493645,369.24278614192,16.32740382703608,0.3387617795747658,1.0,22.482836606746822,2.240017711583363
1244.0,24.88,0.0006807490905102912,94.75236919227343,8.806168718608173,69.68857701466811,0.3381146631947066,431.43159296267885,46.31445247132169,386.8231188565796,16.10633022039185,0.34789326019148187,1.0,23.157226235660843,2.307208731101879
1245.0,24.9,0.0007083493811212729,93.44823016633205,9.064532036662673,73.16624306897944,0.28761537209646487,425.6468935371501,47.652104093942135,404.82840571555334,15.892992996140771,0.3569378251304973,1.0,23.826052046971068,2.3738454144307712
1246.0,24.92,0.0007372655622503889,92.162059638666,9.320658040864632,76.72376806251198,0.24542395874634326,419.9188912159453,48.97817223587463,423.2471546721224,15.686919026191795,0.36589362575479834,1.0,24.489086117937315,2.439905053093178
1247.0,24.94,0.000767535068173039,90.89361089420316,9.57447065798635,80.35892221732851,0.21010029205254044,414.2505608764601,50.29226303518382,442.06782126209816,15.487673571583214,0.3747591030332573,1.0,25.14613151759191,2.505368026395176
1248.0,24.96,0.0007991993122300636,89.64264063405471,9.825904509406751,84.06947138930033,0.18045791386850193,408.6441863816218,51.5940380002478,461.27883841574834,15.294856539997632,0.38353295688677363,1.0,25.7970190001239,2.5702174719799045
1249.0,24.98,0.0008323035695888333,88.4089089304291,10.074903772368716,87.85318215093152,0.15552042796105595,403.10148493645835,52.88320811402574,480.86864277363935,15.108099156399199,0.3922141189570015,1.0,26.44160405701287,2.6344389921247413
1250.0,25.0,0.0008668968810436275,87.19217918211227,10.321421165608394,91.70782627055628,0.1344847192692428,397.62370983353316,54.159528582249706,500.8256978772557,14.927060997624896,0.400801728386959,1.0,27.079764291124853,2.6980203921163266
1251.0,25.02,0.0009030319786626916,85.99221807052324,10.565417046941345,95.63118465009545,0.11669026440679653,392.2117349026028,55.422794161262296,521.1385145563623,14.75142734767914,0.4092951102564177,1.0,27.711397080631148,2.760951447501318
1252.0,25.04,0.0009407652332843976,84.8087955163364,10.806858608278311,99.62105079180925,0.10159357361825033,386.8661240957431,56.67283499028696,541.7956688777883,14.580906835836604,0.41769375635752237,1.0,28.33641749514348,2.8232236964660538
1253.0,25.06,0.0009801566238668053,83.64168463668716,11.045719159683408,103.67523383402357,0.08874713812938262,381.58718837492455,57.90951288470711,562.7858178626122,14.415229324339258,0.42599730803528835,1.0,28.954756442353556,2.8848302551819023
1254.0,25.08,0.0010212697275258122,82.49066170295194,11.281977490416628,107.79156121313198,0.07778206597356384,376.37503243169516,59.13271802792417,584.0977132684263,14.254144016610478,0.43420554085075214,1.0,29.566359013962085,2.9457656530062994
1255.0,25.1,0.001064171729462531,81.3555060991108,11.515617299221974,111.96788098806186,0.06839384870045286,371.2295929070935,60.342366021728296,605.7202136240385,14.097417760434508,0.44231835085847565,1.0,30.171183010864148,3.006025685543506
1256.0,25.12,0.0011089334517201438,80.23600028069568,11.746626686043168,116.20206386397054,0.06033072256270488,366.150669650514,61.538395254704575,627.6422947069696,13.944833523867269,0.45033574230781037,1.0,30.769197627352288,3.0656072835486783
1257.0,25.14,0.0011556293993189627,79.13192973431649,11.974997697227556,120.49200495244499,0.053384132665085494,361.1379513815257,62.72076454756923,649.8530586567189,13.796189024168292,0.45825781661165915,1.0,31.360382273784616,3.1245083956275326
1258.0,25.16,0.0012043378230989486,78.04308293777866,12.200725919453644,124.83562529048812,0.047380974008580885,356.1910366446063,63.88945105076805,672.3417418391722,13.651295492677633,0.4660847624343659,1.0,31.944725525384026,3.182727883502746
1259.0,25.18,0.0012551407978040594,76.96925132077894,12.423810115605649,129.23087315035565,0.04217724179617247,351.30945104030957,65.04444835925116,695.0977216281588,13.509976560439629,0.4738168467788525,1.0,32.52222417962558,3.240265428099251
1260.0,25.2,0.001308124314756383,75.91022922618751,12.6442518986779,133.67572515884206,0.03765285993558517,346.49266134335596,66.18576482414396,718.1105222004483,13.372067251378772,0.4814544069588775,1.0,33.09288241207198,3.2971214454381483
1261.0,25.22,0.0013633783882050264,74.86581387191372,12.862055439179226,138.16818724757488,0.03370746104348968,341.74008710208466,67.3134220378612,741.3698194558094,13.237413071307712,0.48899784336164187,1.0,33.6567110189306,3.353297011170885
1262.0,25.24,0.0014209971745094614,73.83580531334823,13.077227202031551,142.70629545375053,0.03025693378504687,337.05111019950505,68.42745347192414,764.8654451627436,13.105869182484975,0.4964476129149254,1.0,34.21372673596207,3.4087937927205214
1263.0,25.26,0.0014810791038284787,72.82000640639127,13.28977571028775,147.28811658416163,0.027230609505263563,332.42508270760624,69.52790325363225,788.5873903964243,12.977299654644304,0.5038042231834314,1.0,34.76395162681612,3.463613988340198
1264.0,25.28,0.0015437270235094944,71.81822277105145,13.499711332058219,151.91174876035925,0.024568952537564144,327.86133338807355,70.61482506289568,812.5258083612218,12.851576784474544,0.5110682270279665,1.0,35.30741253144784,3.5177602721575543
1265.0,25.3,0.0016090483530631621,70.8302627556244,13.707046088648664,156.57532185476816,0.022221672073733316,323.3591730517485,71.68828113888681,836.6710166486497,12.728580476460587,0.5182402177685108,1.0,35.844140569443404,3.571235744689907
1266.0,25.32,0.0016771552503030353,69.8559374014434,13.911793481359298,161.27699783057326,0.02014617112561572,318.91789899733817,72.74834138330942,861.0134989970948,12.608197678794966,0.5253208247996964,1.0,36.37417069165471,3.6240438881725554
1267.0,25.34,0.0017481647884383983,68.89506040819762,14.113968334927167,166.01497099554967,0.01830627003600332,314.5367986930699,73.79508254983627,885.5439066059969,12.490321868817615,0.5323107096109734,1.0,36.89754127491813,3.676188526179664
1268.0,25.36,0.0018221991442007473,67.94744809982554,14.313586656110877,170.78746817751806,0.016671157518133733,310.2151528241562,74.82858751194482,910.2530590442535,12.37485258299654,0.5392105621729596,1.0,37.41429375597241,3.7276737871506422
1269.0,25.38,0.0018993857965950388,67.01291939096214,14.510665505408042,175.59274883200573,0.015214521196980925,305.9522378352662,75.84894459874657,935.1319448076257,12.261694987092138,0.5460210976512445,1.0,37.924472299373285,3.7785040713037024
1270.0,25.4,0.001979857736797841,66.09129575396192,14.705222881079138,180.4291050862387,0.01391383223596243,301.74732803351833,76.85624699453143,960.1717215465005,12.150759482570594,0.5527430534163988,1.0,38.428123497265716,3.82868402072346
1271.0,25.42,0.0020637536889827734,65.18240118647705,14.897277613720657,185.29486172851938,0.012749749147678504,297.5996973459594,77.85059219293018,985.3637160108965,12.04196134578314,0.5593771863209129,1.0,38.92529609646509,3.878218492169395
1272.0,25.44,0.002151218342254687,64.28606217959556,15.086849270665255,190.188376147601,0.011705624148821705,293.5086207797405,78.83208150195547,1010.6994237365803,11.935220396791225,0.5659242702175671,1.0,39.416040750977736,3.927112532418894
1273.0,25.46,0.0022424025939365836,63.40210768653254,15.27395806895214,195.1080382279908,0.010767090320979372,289.47337564109375,79.80081959341399,1036.1705085030096,11.83046069506086,0.572385093695714,1.0,39.900409796706995,3.975371355820683
1274.0,25.48,0.0023374638045048387,62.53036909187799,15.45862479630893,200.05227020516756,0.009921718421641934,285.49324254745704,80.7569140937978,1061.768801583733,11.727610259529675,0.5787604580151119,1.0,40.3784570468989,4.023000323914604
1275.0,25.5,0.0024365660645565084,61.67068018140302,15.640870739192856,205.01952648505858,0.009158729349897405,281.5675062688103,81.70047521172418,1087.486300811753,11.626600810812851,0.5850511752188566,1.0,40.85023760586209,4.070004926872094
1276.0,25.52,0.0025398804738910614,60.82287711241054,15.820717617090207,210.00829343247872,0.00846875165072114,277.69545642975885,82.63161539777748,1113.3151694841856,11.52736753354782,0.5912580664085966,1.0,41.31580769888874,4.116390766550804
1277.0,25.54,0.0026475854333214313,59.986798384639116,15.998187522791069,215.0170891308862,0.007843619157086684,273.8763880884715,83.55044903528704,1139.2477351184216,11.42984885707491,0.5973819601672801,1.0,41.77522451764352,4.162163541090347
1278.0,25.56,0.0027598669495990714,59.162284811719836,16.173302867776705,220.04446311718996,0.007276199289997107,270.10960221656757,84.45709215757564,1165.276488079114,11.333986252836185,0.6034236911159231,1.0,42.22854607878782,4.2073290308266875
1279.0,25.58,0.0028769189533377,58.349179493155724,16.34608633224251,225.08899609513307,0.006760247492875176,266.39440609662483,85.35166218920807,1191.3940800942498,11.239724047030483,0.6093840985925449,1.0,42.675831094604035,4.251893085402146
1280.0,25.6,0.0029989436320388037,57.54732778689155,16.51656081985054,230.14929962706057,0.006290286220881259,262.73011364050603,86.23427771172652,1217.5933226593068,11.147009247217685,0.6152640254418709,1.0,43.11713885586326,4.295861612095224
1281.0,25.62,0.0031261517765335477,56.75657728239537,16.684749415864903,235.2240158101505,0.005861499259721203,259.1160456550429,87.10505824690068,1243.8671853609694,11.055791381675926,0.6210643169065346,1.0,43.55252912345034,4.339240565022962
1282.0,25.64,0.0032587631429733793,55.97677777430054,16.85067534909859,240.31181693649214,0.005469643204610656,255.55153005241422,87.96412405971097,1270.2087941172178,10.9660223504446,0.6267858196105279,1.0,43.982062029855484,4.38203593532631
1283.0,25.66,0.003397006830508726,55.20778123659094,17.014361957134675,245.41140513977433,0.005110972155447639,252.03590201686222,88.81159597828466,1296.6114293480884,10.877656287080292,0.6324293806269742,1.0,44.40579798914233,4.424253742200041
1284.0,25.68,0.0035411216750717745,54.449441797334586,17.175832654335267,250.52151203047217,0.004782172478355745,248.56850413555372,89.6475952282651,1323.0685240868868,10.790649430247244,0.637995846622871,1.0,44.82379761413255,4.465900024641658
1285.0,25.7,0.003691356660112314,53.701615713962035,17.335110902615543,255.64089832078466,0.004480307375208712,245.14868649707554,90.47224328149733,1349.5736620383416,10.704960004343553,0.6434860630742708,1.0,45.236121640748664,4.506980833913486
1286.0,25.72,0.0038479713450309005,52.9641613490977,17.492220184674114,260.76835344075863,0.004202769276826316,241.77580676282616,91.28566171743043,1376.120575591118,10.620548108434003,0.6489008735462256,1.0,45.642830858715215,4.547502226638278
1287.0,25.74,0.004011236311754404,52.23693914693771,17.64718397938044,265.9026951470971,0.003947238545486071,238.44923021602258,92.08797209568858,1402.703143792464,10.537375612862656,0.6542411190300487,1.0,46.04398604784429,4.587470258451178
1288.0,25.76,0.004181433630447989,51.51981161018091,17.800025739247314,271.0427691255689,0.003711648077683279,235.1683297906,92.87929583943676,1429.315390289721,10.455406062885594,0.659507637336846,1.0,46.43964791971838,4.626890978189462
1289.0,25.78,0.00435885734504858,50.81264327751338,17.950768869763163,276.1874485881859,0.003494152642473635,231.93248608342805,93.65975412837574,1455.9514812447467,10.374604588828397,0.6647012625396215,1.0,46.82987706418787,4.6657704225619465
1290.0,25.8,0.004543813979417845,50.11530070164872,18.099436710397583,281.33563386611496,0.0032931022399799357,228.74108735227466,94.42946780040005,1482.605723226259,10.294937822289937,0.6698228244586508,1.0,47.214733900200024,4.704114611249973
